time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-08-16T10:09:32.840Z,37.842,142.462,19.8,5.8,mw,,,,0.9,us,usp0006h0d,2022-04-28T17:34:10.413Z,"120 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
1994-08-14T09:06:52.850Z,38.794,142.075,43.6,5.9,mw,,,,1.1,us,usp0006gy7,2022-04-28T17:34:04.761Z,"43 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,hrv
1994-03-22T07:23:19.730Z,38.221,142.022,52.3,4.4,mb,,,,1,us,usp0006a0k,2014-11-07T00:55:10.429Z,"near the east coast of Honshu, Japan",earthquake,,6.1,,15,reviewed,us,us
1993-12-11T23:26:47.530Z,38.765,142.838,15.1,4.6,mb,,,,1.5,us,usp000650h,2014-11-07T00:54:35.307Z,"101 km SE of Kamaishi, Japan",earthquake,,,,8,reviewed,us,us
1993-11-22T00:49:41.760Z,38.712,142.205,51.7,4.7,mb,,,,1,us,usp0006417,2014-11-07T00:54:26.291Z,"58 km SE of ?funato, Japan",earthquake,,5.2,,22,reviewed,us,us
1993-08-20T00:19:23.290Z,38.796,142.648,25.8,4.6,mb,,,,1.6,us,usp0005yvv,2014-11-07T00:53:46.268Z,"86 km SE of Kamaishi, Japan",earthquake,,,,8,reviewed,us,us
1993-06-24T03:01:14.100Z,38.633,142.266,53.9,4.7,mb,,,,0.5,us,usp0005v33,2014-11-07T00:53:18.929Z,"near the east coast of Honshu, Japan",earthquake,,15.4,,2,reviewed,us,us
1993-06-06T02:04:59.850Z,38.185,141.934,90,3.9,mb,,,,1,us,usp0005u37,2014-11-07T00:53:11.223Z,"61 km ESE of Ishinomaki, Japan",earthquake,,12.9,,1,reviewed,us,us
1993-05-06T01:25:59.350Z,37.988,142.185,44.9,4.1,mb,,,,1.3,us,usp0005s9h,2014-11-07T00:52:57.875Z,"off the east coast of Honshu, Japan",earthquake,,8.7,,8,reviewed,us,us
1993-01-17T14:55:53.930Z,38.434,142.092,102.8,4.6,mb,,,,0.6,us,usp0005kw4,2014-11-07T00:52:15.027Z,"69 km E of Ishinomaki, Japan",earthquake,,17.5,,2,reviewed,us,us
1993-01-11T20:58:43.720Z,38.535,142.596,34.7,5.2,mw,,,,1,us,usp0005kmr,2016-11-09T21:38:54.327Z,"96 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,hrv
1992-12-29T17:11:49.290Z,38.309,142.773,43.2,4.6,mb,,,,1,us,usp0005k1a,2014-11-07T00:52:06.229Z,"124 km SE of ?funato, Japan",earthquake,,7,,20,reviewed,us,us
1992-12-29T00:01:44.250Z,38.797,142.62,33,4.3,ms,,,,1.3,us,usp0005k0d,2014-11-07T00:52:06.127Z,"84 km ESE of ?funato, Japan",earthquake,,,,1,reviewed,us,us
1992-12-28T08:19:26.560Z,38.732,142.664,13.5,4.4,mb,,,,1.3,us,usp0005jze,2014-11-07T00:52:05.860Z,"90 km ESE of ?funato, Japan",earthquake,,6.7,,9,reviewed,us,us
1992-12-15T07:25:35.760Z,38.671,141.949,82.3,4.1,mb,,,,0.8,us,usp0005jaq,2014-11-07T00:52:02.774Z,"48 km SSE of ?funato, Japan",earthquake,,10.2,,1,reviewed,us,us
1992-11-04T15:26:10.150Z,38.054,142.115,44.1,4.3,mb,,,,1,us,usp0005g9p,2014-11-07T00:51:48.425Z,"81 km ESE of Ishinomaki, Japan",earthquake,,9.6,,4,reviewed,us,us
1992-10-24T12:36:39.380Z,38.43,142.215,33,4.5,mb,,,,0.9,us,usp0005fu8,2014-11-07T00:51:42.987Z,"79 km E of Ishinomaki, Japan",earthquake,,,,4,reviewed,us,us
1992-08-27T12:28:57.100Z,38.694,142.145,49.5,4.8,mb,,,,1.1,us,usp0005d5a,2014-11-07T00:51:19.494Z,"56 km SE of ?funato, Japan",earthquake,,5.1,,41,reviewed,us,us
1991-11-18T08:56:06.760Z,37.894,142.69,22.1,5,mb,,,,1.3,us,usp0004z9w,2014-11-07T00:49:35.183Z,"134 km ESE of Ishinomaki, Japan",earthquake,,,,28,reviewed,us,us
1991-04-29T06:46:03.690Z,37.968,142.466,37.9,4.5,mb,,,,1.2,us,usp0004qz5,2014-11-07T00:48:27.958Z,"113 km ESE of Ishinomaki, Japan",earthquake,,7.6,,5,reviewed,us,us
1991-04-27T22:37:38.030Z,37.883,142.778,33,4,mb,,,,1.1,us,usp0004qxr,2014-11-07T00:48:27.831Z,"142 km ESE of Ishinomaki, Japan",earthquake,,,,2,reviewed,us,us
1990-09-14T16:46:57.130Z,38.719,142.378,66.2,4.2,mb,,,,0.6,us,usp0004eqp,2014-11-07T00:47:06.990Z,"69 km SE of ?funato, Japan",earthquake,,20.3,,1,reviewed,us,us
1990-09-05T05:45:38.640Z,38.721,142.255,68.6,4.5,mb,,,,0.6,us,usp0004eb5,2014-11-07T00:47:04.974Z,"60 km SE of ?funato, Japan",earthquake,,8.3,,3,reviewed,us,us
1989-12-22T07:04:45.600Z,38.303,142.341,33,4.7,mb,,,,1.2,us,usp00043en,2014-11-07T00:45:23.354Z,"91 km E of Ishinomaki, Japan",earthquake,,,,2,reviewed,us,us
1989-07-28T15:10:57.570Z,38.705,142.294,64,4.3,mb,,,,0.7,us,usp0003xsy,2014-11-07T00:44:35.196Z,"64 km SE of ?funato, Japan",earthquake,,6.3,,3,reviewed,us,us
1989-02-20T07:48:02.180Z,38.797,142.779,10,4.7,mb,,,,1.2,us,usp0003s3g,2014-11-07T00:43:37.323Z,"95 km SE of Kamaishi, Japan",earthquake,,,,3,reviewed,us,us
1988-12-28T05:19:31.890Z,37.969,142.58,32.5,4.6,mb,,,,1.2,us,usp0003q8u,2014-11-07T00:43:19.448Z,"122 km ESE of Ishinomaki, Japan",earthquake,,6,,6,reviewed,us,us
1987-10-04T21:26:11.600Z,38.507,142.18,54.9,4.7,mb,,,,0.9,us,usp00038zd,2014-11-07T00:41:03.109Z,"74 km SSE of ?funato, Japan",earthquake,,6,,10,reviewed,us,us
1987-05-26T12:07:52.560Z,38.222,142.318,36.6,5.5,mw,,,,1,us,usp0003596,2022-04-27T21:46:48.285Z,"91 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
1987-05-12T20:51:23.530Z,38.8,142.174,56.2,4.7,mb,,,,1.1,us,usp00034ym,2014-11-07T00:40:24.695Z,"49 km SE of ?funato, Japan",earthquake,,6.2,,8,reviewed,us,us
1987-04-15T05:26:11.720Z,38.139,142.271,33,4.2,mb,,,,0.5,us,usp000346a,2014-11-07T00:40:14.788Z,"90 km ESE of Ishinomaki, Japan",earthquake,,,,3,reviewed,us,us
1987-02-26T12:17:59.640Z,37.817,141.975,48.5,4.3,mb,,,,0.9,us,usp00032t2,2014-11-07T00:39:54.079Z,"89 km SE of Ishinomaki, Japan",earthquake,,13.5,,3,reviewed,us,us
1987-01-22T13:11:01.590Z,38.388,142.306,33,4.8,mb,,,,0.5,us,usp00031ur,2014-11-07T00:39:40.372Z,"87 km E of Ishinomaki, Japan",earthquake,,,,1,reviewed,us,us
1987-01-20T23:36:05.670Z,38.632,141.974,66.9,5,mb,,,,1.1,us,usp00031t3,2014-11-07T00:39:39.994Z,"53 km SSE of ?funato, Japan",earthquake,,3.4,,27,reviewed,us,us
1986-11-02T15:52:12.600Z,38.475,142.014,41,5.1,mb,,,,0.9,us,usp0002zm4,2014-11-07T00:39:17.497Z,"62 km E of Ishinomaki, Japan",earthquake,,,,36,reviewed,us,us
1986-10-24T20:13:35.650Z,38.168,142.31,33,4.1,mb,,,,0.8,us,usp0002zan,2014-11-07T00:39:11.513Z,"92 km ESE of Ishinomaki, Japan",earthquake,,,,1,reviewed,us,us
1986-07-22T06:12:27.100Z,38.471,141.91,101.7,4.4,mb,,,,0.9,us,usp0002wbx,2014-11-07T00:38:43.384Z,"53 km E of Ishinomaki, Japan",earthquake,,5.5,,2,reviewed,us,us
1986-03-02T07:09:27.450Z,38.471,142.296,39.3,5.8,mw,,,,1,us,usp0002rer,2022-04-27T22:20:55.783Z,"83 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,hrv
1986-01-02T16:39:21.190Z,38.78,142,98.5,4.2,mb,,,,0.5,us,usp0002ppv,2014-11-07T00:37:44.052Z,"40 km SE of ?funato, Japan",earthquake,,10.7,,1,reviewed,us,us
1985-09-25T06:20:59.870Z,37.934,142.122,44.3,4.6,mb,,,,1.2,us,usp0002k3f,2014-11-07T00:37:12.399Z,"89 km SE of Ishinomaki, Japan",earthquake,,9.6,,2,reviewed,us,us
1985-06-09T15:57:08.670Z,37.94,142.373,33,4.5,mb,,,,1.3,us,usp0002fpm,2014-11-07T00:36:42.983Z,"107 km ESE of Ishinomaki, Japan",earthquake,,,,2,reviewed,us,us
1985-05-21T03:27:44.610Z,38.25,142.12,47.8,4.3,mb,,,,0.9,us,usp0002f1b,2014-11-07T00:36:36.357Z,"74 km ESE of Ishinomaki, Japan",earthquake,,14.3,,2,reviewed,us,us
1985-05-17T06:00:09.240Z,38.783,142.766,33,4.3,mb,,,,1.1,us,usp0002ews,2014-11-07T00:36:35.798Z,"95 km SE of Kamaishi, Japan",earthquake,,,,1,reviewed,us,us
1985-03-25T04:31:07.680Z,38.624,141.939,65.9,4.5,mb,,,,0.9,us,usp0002d6a,2014-11-07T00:36:20.106Z,"53 km SSE of ?funato, Japan",earthquake,,6.6,,2,reviewed,us,us
1984-03-18T09:07:34.430Z,38.754,142.324,47.5,4.5,mb,,,,0.8,us,usp00022r5,2014-11-07T00:34:38.467Z,"63 km SE of ?funato, Japan",earthquake,,4.8,,6,reviewed,us,us
1983-09-17T07:49:12.730Z,38.472,142.446,87.2,4.5,mb,,,,0.5,us,usp0001yef,2014-11-07T00:33:49.223Z,"91 km SE of ?funato, Japan",earthquake,,7,,1,reviewed,us,us
1983-05-23T17:55:55.280Z,37.91,141.915,54.7,5.3,mb,,,,1.1,us,usp0001vkc,2022-04-28T00:02:44.619Z,"77 km SE of Ishinomaki, Japan",earthquake,,2,,53,reviewed,us,us
1982-08-11T17:47:46.660Z,38.724,142.744,33,4,mb,,,,0.8,us,usp0001nz9,2014-11-07T00:31:45.466Z,"97 km ESE of ?funato, Japan",earthquake,,,,1,reviewed,us,us
1982-06-07T13:29:03.750Z,38.454,142.105,86.5,4.5,mb,,,,0.8,us,usp0001mrn,2014-11-07T00:31:26.017Z,"70 km E of Ishinomaki, Japan",earthquake,,6.7,,9,reviewed,us,us
1982-05-31T20:13:08.700Z,38.695,142.094,51.4,5.9,ms,,,,0.9,us,usp0001mm8,2022-04-28T00:38:09.843Z,"53 km SE of ?funato, Japan",earthquake,,3.5,,11,reviewed,us,us
1981-10-11T16:35:48.700Z,38.528,142.155,42.5,4.7,mb,,,,1,us,usp0001gdk,2014-11-07T00:30:13.344Z,"71 km SSE of ?funato, Japan",earthquake,,7.1,,8,reviewed,us,us
1981-03-03T22:48:53.140Z,38.69,142.502,54.6,4.7,mb,,,,1.1,us,usp0001cgn,2014-11-07T00:29:01.005Z,"80 km ESE of ?funato, Japan",earthquake,,5.2,,6,reviewed,us,us
1981-02-24T18:04:01.610Z,38.484,142.895,33,5.7,ms,,,,1,us,usp0001cc4,2022-04-28T01:12:22.049Z,"121 km ESE of ?funato, Japan",earthquake,,,,3,reviewed,us,us
1981-01-26T09:48:10.300Z,38.275,142.519,89,4.2,mb,,,,,us,usp0001bwj,2014-11-06T23:24:28.842Z,"107 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1981-01-23T10:22:34.900Z,38.149,142.775,33,5.9,ms,,,,,us,usp0001bv7,2022-04-28T01:15:27.455Z,"132 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1981-01-22T19:34:40.100Z,38.215,142.672,20,6.4,ms,,,,,us,usp0001buy,2022-04-28T01:15:11.145Z,"122 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1981-01-19T14:02:35.200Z,38.413,142.793,33,5.2,mb,,,,,us,usp0001bt9,2014-11-06T23:24:28.742Z,"118 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1981-01-19T01:14:05.400Z,38.599,142.877,33,6.1,ms,,,,,us,usp0001bsz,2022-04-28T01:14:31.765Z,"113 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1981-01-18T20:35:51.500Z,38.75,142.542,33,5.1,mb,,,,,us,usp0001bsv,2014-11-06T23:24:28.729Z,"79 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1981-01-18T20:34:23.500Z,38.663,142.79,33,5,mb,,,,,us,usp0001bsu,2014-11-06T23:24:28.728Z,"103 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1981-01-18T18:17:24.400Z,38.64,142.75,33,6.9,ms,,,,,us,usp0001bss,2022-04-28T01:14:30.021Z,"101 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1981-01-18T18:11:28.400Z,38.58,142.82,33,6.2,ms,,,,,us,usp0001bsr,2022-04-28T01:14:28.532Z,"110 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1981-01-18T17:10:30.300Z,38.512,142.883,39,5.4,mb,,,,,us,usp0001bsp,2022-04-28T01:14:26.950Z,"118 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1981-01-11T06:25:50.000Z,38.682,141.992,69,5,mb,,,,,us,usp0001bp8,2014-11-06T23:24:28.619Z,"49 km SSE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1980-12-19T06:54:11.400Z,38.624,142.665,44,5.2,ms,,,,,us,usp0001bbn,2014-11-06T23:24:28.100Z,"96 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1980-07-29T19:53:34.500Z,38.307,142.25,33,4.4,mb,,,,,us,usp000195e,2014-11-06T23:24:24.910Z,"83 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1980-06-06T10:05:32.900Z,38.695,142.292,59,4.5,mb,,,,,us,usp00017zk,2014-11-06T23:24:22.958Z,"65 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1979-12-16T20:21:59.000Z,38.307,142.34,33,4.2,mb,,,,,us,usp00014je,2014-11-06T23:22:08.265Z,"91 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1979-07-29T20:12:13.400Z,38.433,142.499,19,4.4,mb,,,,,us,usp000124r,2014-11-06T23:22:04.213Z,"98 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1979-05-31T22:09:53.200Z,38.265,142.028,52,4.4,mb,,,,,us,usp0001119,2014-11-06T23:22:01.805Z,"65 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1979-04-02T17:26:30.000Z,38.491,142.084,43,5.2,mb,,,,,us,usp0000ztp,2014-11-06T23:21:59.529Z,"68 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1979-01-07T23:20:35.700Z,38.646,142.437,38,4.4,mb,,,,,us,usp0000yb2,2014-11-06T23:21:55.693Z,"78 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-12-28T15:43:42.200Z,38.203,142.387,47,4.3,mb,,,,,us,usp0000y5k,2014-11-06T23:21:55.499Z,"97 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-12-09T05:30:46.000Z,38.662,142.384,57,4.3,mb,,,,,us,usp0000xug,2014-11-06T23:21:54.601Z,"73 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-12-07T05:47:03.000Z,38.259,141.983,59,4.6,mb,,,,,us,usp0000xt1,2014-11-06T23:21:54.467Z,"62 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-11-24T07:41:35.100Z,37.978,142.62,49,3.9,mb,,,,,us,usp0000xm1,2014-11-06T23:21:54.012Z,"125 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-11-13T03:01:40.700Z,38.765,142.108,43,5.2,mb,,,,,us,usp0000xe1,2014-11-06T23:21:53.711Z,"48 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-09-02T16:43:21.600Z,38.125,142.144,59,4,mb,,,,,us,usp0000wbc,2014-11-06T23:21:51.798Z,"80 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-08-27T23:30:02.300Z,38.762,142.277,47,4.6,mb,,,,,us,usp0000w8f,2014-11-06T23:21:51.699Z,"59 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-08-20T21:31:14.300Z,38.132,141.983,57,4.6,mb,,,,,us,usp0000w4x,2014-11-06T23:21:51.575Z,"67 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-07-20T06:33:42.700Z,37.871,142.868,33,4.4,mb,,,,,us,usp0000vnd,2014-11-06T23:21:50.430Z,"150 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-07-12T12:11:42.500Z,38.148,142.442,33,4.7,ms,,,,,us,usp0000vhv,2014-11-06T23:21:50.312Z,"104 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-07-12T11:37:29.700Z,38.125,142.623,44,4.5,mb,,,,,us,usp0000vht,2014-11-06T23:21:50.310Z,"120 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-07-04T15:47:02.500Z,38.252,142.837,37,4.8,mb,,,,,us,usp0000ve6,2014-11-06T23:21:50.192Z,"133 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-06-25T15:12:09.800Z,38.574,142.811,33,4.9,mb,,,,,us,usp0000v9y,2014-11-06T23:21:50.051Z,"109 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-06-21T03:35:49.900Z,38.28,142.835,33,4.3,mb,,,,,us,usp0000v6f,2014-11-06T23:21:49.925Z,"131 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-06-19T07:30:10.000Z,38.401,142.383,28,4.8,mb,,,,,us,usp0000v4v,2014-11-06T23:21:49.875Z,"94 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-06-19T02:58:52.600Z,37.954,142.808,33,4.9,mb,,,,,us,usp0000v4r,2014-11-06T23:21:49.871Z,"141 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-06-18T14:59:59.900Z,38.487,142.781,33,5.2,ms,,,,,us,usp0000v4j,2022-04-27T15:37:40.434Z,"112 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-06-16T13:40:20.300Z,38.221,142.339,33,4.4,mb,,,,,us,usp0000v39,2014-11-06T23:21:49.737Z,"93 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-06-14T11:34:20.000Z,38.319,142.364,40,6.3,ms,,,,,us,usp0000v1s,2022-04-27T15:36:03.770Z,"93 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-06-14T00:22:29.500Z,38.146,142.555,68,4,mb,,,,,us,usp0000v1n,2014-11-06T23:21:49.677Z,"113 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-06-13T20:45:18.600Z,38.123,141.927,42,4.9,mb,,,,,us,usp0000v1e,2014-11-06T23:21:49.670Z,"63 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-06-12T13:29:50.800Z,38.428,142.392,45,4.6,mb,,,,,us,usp0000v0q,2014-11-06T23:21:49.646Z,"92 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-06-12T13:04:53.300Z,38.103,142.288,50,4.1,mb,,,,,us,usp0000v0p,2014-11-06T23:21:49.645Z,"93 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-06-12T11:14:18.000Z,38.204,142.182,45,4.9,mb,,,,,us,usp0000v0n,2014-11-06T23:21:49.644Z,"80 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-06-12T09:40:30.600Z,38.509,142.004,46,4.9,mb,,,,,us,usp0000v0j,2014-11-06T23:21:49.642Z,"62 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-06-12T09:12:56.900Z,38.477,142.239,44,5.4,mb,,,,,us,usp0000v0g,2022-04-27T15:35:54.542Z,"80 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-06-12T08:14:26.400Z,38.19,142.028,44,7.7,ms,,,,,us,usp0000v0f,2022-04-27T15:35:52.670Z,"68 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-06-12T08:06:10.900Z,38.204,142.045,45,5.7,mb,,,,,us,usp0000v0e,2022-04-27T15:35:49.819Z,"69 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-04-06T13:54:50.700Z,38.78,142.013,68,4.5,mb,,,,,us,usp0000ty3,2014-11-06T23:21:48.342Z,"41 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-02-27T18:10:11.300Z,38.085,142.836,29,4.8,mb,,,,,us,usp0000t5z,2014-11-06T23:21:47.402Z,"139 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-02-22T01:17:41.400Z,38.277,142.182,86,5.1,mb,,,,,us,usp0000t35,2014-11-06T23:21:47.275Z,"78 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-02-20T17:38:40.000Z,38.418,142.792,33,4.5,mb,,,,,us,usp0000t2j,2014-11-06T23:21:47.232Z,"118 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-02-20T05:39:44.700Z,38.66,142.02,75,4.4,mb,,,,,us,usp0000t25,2014-11-06T23:21:47.220Z,"52 km SSE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-02-20T05:00:30.300Z,38.765,142.019,63,4.4,mb,,,,,us,usp0000t24,2014-11-06T23:21:47.218Z,"42 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-02-20T04:36:58.100Z,38.785,141.949,60,6.1,mb,,,,,us,usp0000t22,2022-04-27T15:56:42.843Z,"37 km SSE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-02-18T17:33:15.700Z,38.197,142.483,45,5.1,mb,,,,,us,usp0000t18,2022-04-27T15:56:31.787Z,"106 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1978-01-23T11:09:20.900Z,38.577,142.853,33,4.3,mb,,,,,us,usp0000snk,2014-11-06T23:21:46.682Z,"112 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1977-05-13T01:26:43.000Z,38.286,141.929,50,4.9,mb,,,,,us,usp0000nv6,2014-11-06T23:21:41.860Z,"56 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1976-12-18T03:05:55.700Z,38.282,141.985,50,4.8,mb,,,,,us,usp0000kte,2014-11-06T23:21:38.642Z,"61 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1976-11-08T08:19:27.100Z,38.09,142.241,38,6,ms,,,,,us,usp0000k8j,2022-04-27T16:46:28.050Z,"89 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1976-06-04T05:26:53.200Z,38.338,142.601,41,4.4,mb,,,,,us,usp0000gqm,2014-11-06T23:21:35.544Z,"112 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1976-06-04T04:23:32.400Z,38.315,142.667,21,5.7,mb,,,,,us,usp0000gqk,2022-04-27T17:00:37.024Z,"117 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1975-10-09T10:17:29.700Z,38.262,141.961,53,5,mb,,,,,us,usp0000d3j,2014-11-06T23:21:32.232Z,"60 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1975-01-29T00:35:47.200Z,38.326,142.03,51,4.2,mb,,,,,us,usp00009qk,2014-11-06T23:21:28.652Z,"64 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1974-09-30T00:14:05.700Z,38.506,142.052,49,4.7,mb,,,,,us,usp000087a,2014-11-06T23:21:26.612Z,"66 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1974-02-07T05:28:29.900Z,38.378,142.219,50,4.4,mb,,,,,us,usp000057c,2014-11-06T23:21:22.748Z,"80 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1974-01-28T20:02:29.900Z,38.237,141.981,57,4.7,mb,,,,,us,usp000052n,2014-11-06T23:21:22.590Z,"62 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1973-11-13T01:12:11.500Z,38.622,142.15,78,5.5,mb,,,,,us,usp0000451,2022-04-27T18:35:53.784Z,"62 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1973-07-04T13:05:46.000Z,37.874,141.977,53,4,mb,,,,,us,usp00002hw,2014-11-06T23:21:14.108Z,"84 km SE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1973-06-05T22:52:26.700Z,38.385,142.238,44,4.7,mb,,,,,us,usp000021j,2014-11-06T23:21:13.056Z,"82 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
1973-02-02T01:25:21.800Z,38.72,142.375,38,4.1,mb,,,,,us,usp00000c8,2014-11-06T23:21:08.615Z,"69 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1972-07-04T01:04:36.790Z,38.529,142.15,48.1,5.74,mw,,,,,iscgem,iscgem771272,2022-04-26T20:46:36.938Z,"71 km SSE of ?funato, Japan",earthquake,,4.9,0.2,,reviewed,iscgem,iscgem
1971-04-04T18:39:39.100Z,38.393,142.239,35,6.07,mw,,,,,iscgem,iscgem785331,2022-04-26T21:17:53.675Z,"82 km E of Ishinomaki, Japan",earthquake,,4.9,0.3,,reviewed,iscgem,iscgem
1971-03-25T16:19:52.490Z,38.467,142.257,45.9,5.73,mw,,,,,iscgem,iscgem786621,2022-04-26T21:21:29.316Z,"81 km SE of ?funato, Japan",earthquake,,5.2,0.53,,reviewed,iscgem,iscgem
1970-09-14T09:44:55.570Z,38.751,142.321,48.6,6.39,mw,,,,,iscgem,iscgem791993,2022-04-26T21:31:34.308Z,"63 km SE of ?funato, Japan",earthquake,,5.1,0.58,,reviewed,iscgem,iscgem
1969-06-20T06:41:07.240Z,38.507,142.003,81.3,5.5,mw,,,,,iscgem,iscgem808177,2022-04-26T22:05:12.615Z,"62 km E of Ishinomaki, Japan",earthquake,,5.3,0.24,,reviewed,iscgem,iscgem
1969-03-16T15:54:18.390Z,38.542,142.886,38.8,6,mw,,,,,iscgem,iscgem810987,2022-04-26T22:10:31.143Z,"117 km ESE of ?funato, Japan",earthquake,,4.8,0.23,,reviewed,iscgem,iscgem
1968-07-05T11:28:14.880Z,38.478,142.153,47,6.3,mw,,,,,iscgem,iscgem818662,2022-04-26T22:26:11.001Z,"74 km E of Ishinomaki, Japan",earthquake,,5.1,0.2,,reviewed,iscgem,iscgem
1967-08-12T04:30:41.580Z,38.334,142.072,76,5.53,mw,,,,,iscgem,iscgem832173,2022-04-26T22:48:38.846Z,"68 km E of Ishinomaki, Japan",earthquake,,5.1,0.25,,reviewed,iscgem,iscgem
1967-01-17T11:59:33.540Z,38.244,142.152,45.8,6.59,mw,,,,,iscgem,iscgem839857,2022-04-26T23:02:31.999Z,"76 km ESE of Ishinomaki, Japan",earthquake,,5,0.47,,reviewed,iscgem,iscgem
1962-08-27T16:20:04.550Z,38.217,142.71,30,5.73,mw,,,,,iscgem,iscgem875232,2022-04-26T16:11:51.683Z,"125 km E of Ishinomaki, Japan",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
